clue_fraction,target,iterations,converged,exact_acc
0.09,105,122,True,0
0.09,370,5,True,0
0.09,158,135,True,0
0.09,469,117,True,0
0.09,231,60,True,0
0.09,82,119,True,0
0.09,448,147,True,0
0.09,274,128,True,0
0.09,435,134,True,0
0.09,455,29,True,0
0.09,262,115,True,0
0.09,378,54,True,0
0.09,31,140,True,0
0.09,130,8,True,0
0.09,307,149,True,0
0.09,430,68,True,0
0.09,112,150,True,0
0.09,44,157,True,0
0.09,339,53,True,0
0.09,126,130,True,0
0.09,472,28,True,0
0.09,56,34,True,0
0.09,57,26,True,0
0.09,425,30,True,0
0.09,463,118,True,0
0.09,207,51,True,0
0.09,317,28,True,0
0.09,228,61,True,0
0.09,226,132,True,0
0.09,157,153,True,0
0.09,340,33,True,0
0.09,8,140,True,0
0.09,336,19,True,0
0.09,409,121,True,0
0.09,468,120,True,0
0.09,96,121,True,0
0.09,174,127,True,0
0.09,52,152,True,0
0.09,67,158,True,0
0.09,133,127,True,0
0.09,34,39,True,0
0.09,383,145,True,0
0.09,380,90,True,0
0.09,94,121,True,0
0.09,433,50,True,0
0.09,55,19,True,0
0.09,482,121,True,0
0.09,206,30,True,0
0.09,466,29,True,0
0.09,51,133,True,0
0.09,192,122,True,0
0.09,334,150,True,0
0.09,284,47,True,0
0.09,494,127,True,0
0.09,40,119,True,0
0.09,363,153,True,0
0.09,453,121,True,0
0.09,146,78,True,0
0.09,489,117,True,0
0.09,194,65,True,0
0.09,213,37,True,0
0.09,446,121,True,0
0.09,180,139,True,0
0.09,3,159,True,0
0.09,11,121,True,0
0.09,45,65,True,0
0.09,154,125,True,0
0.09,461,65,True,0
0.09,1,104,True,0
0.09,423,122,True,0
0.09,164,53,True,0
0.09,202,120,True,0
0.09,266,75,True,0
0.09,451,64,True,0
0.09,244,125,True,0
0.09,309,38,True,0
0.09,491,65,True,0
0.09,385,144,True,0
0.09,195,49,True,0
0.09,149,127,True,0
0.09,441,121,True,0
0.09,150,159,True,0
0.09,2,39,True,0
0.09,392,130,True,0
0.09,74,124,True,0
0.09,161,147,True,0
0.09,349,65,True,0
0.09,295,65,True,0
0.09,439,127,True,0
0.09,77,150,True,0
0.09,404,145,True,0
0.09,47,75,True,0
0.09,341,145,True,0
0.09,102,120,True,0
0.09,428,41,True,0
0.09,49,152,True,0
0.09,175,39,True,0
0.09,368,63,True,0
0.09,64,149,True,0
0.09,492,129,True,0
0.09,297,38,True,0
0.09,222,41,True,0
0.09,287,28,True,0
0.09,242,121,True,0
0.09,286,12,True,0
0.09,258,125,True,0
0.09,432,130,True,0
0.09,386,118,True,0
0.09,79,63,True,0
0.09,260,119,True,0
0.09,476,56,True,0
0.09,240,125,True,0
0.09,20,121,True,0
0.09,281,144,True,0
0.09,279,19,True,0
0.09,353,134,True,0
0.09,345,146,True,0
0.09,106,65,True,0
0.09,499,146,True,0
0.09,485,151,True,0
0.09,496,117,True,0
0.09,408,119,True,0
0.09,191,127,True,0
0.09,413,167,True,0
0.09,276,146,True,0
0.09,337,5,True,0
0.09,171,19,True,0
0.09,123,130,True,0
0.09,290,122,True,0
0.09,117,37,True,0
0.09,359,66,True,0
0.09,9,119,True,0
0.09,42,34,True,0
0.09,153,148,True,0
0.09,90,159,True,0
0.09,85,15,True,0
0.09,83,116,True,0
0.09,456,70,True,0
0.09,101,75,True,0
0.09,223,151,True,0
0.09,65,149,True,0
0.09,155,121,True,0
0.09,329,129,True,0
0.09,108,48,True,0
0.09,214,45,True,0
0.09,88,153,True,0
0.09,97,22,True,0
0.09,225,54,True,0
0.09,110,131,True,0
0.09,438,149,True,0
0.09,458,161,True,0
0.09,471,144,True,0
0.09,344,104,True,0
0.09,114,73,True,0
0.09,181,58,True,0
0.09,239,125,True,0
0.09,160,161,True,0
0.09,4,124,True,0
0.09,144,152,True,0
0.09,211,64,True,0
0.09,389,30,True,0
0.09,395,126,True,0
0.09,22,121,True,0
0.09,396,188,True,0
0.09,421,136,True,0
0.09,343,128,True,0
0.09,100,29,True,0
0.09,308,133,True,0
0.09,143,130,True,0
0.09,135,149,True,0
0.09,186,63,True,0
0.09,457,125,True,0
0.09,247,130,True,0
0.09,177,78,True,0
0.09,302,34,True,0
0.09,304,128,True,0
0.09,467,140,True,0
0.09,424,120,True,0
0.09,248,117,True,0
0.09,331,125,True,0
0.09,473,139,True,0
0.09,128,136,True,0
0.09,264,38,True,0
0.09,127,16,True,0
0.09,131,121,True,0
0.09,58,77,True,0
0.09,480,140,True,0
0.09,293,145,True,0
0.09,416,129,True,0
0.11,442,143,True,0
0.11,113,143,True,0
0.11,419,152,True,0
0.11,310,25,True,0
0.11,6,152,True,0
0.11,273,40,True,0
0.11,168,144,True,0
0.11,99,130,True,0
0.11,233,132,True,0
0.11,485,32,True,0
0.11,169,152,True,0
0.11,398,27,True,0
0.11,149,62,True,0
0.11,48,132,True,0
0.11,256,119,True,0
0.11,426,48,True,0
0.11,93,34,True,0
0.11,261,36,True,0
0.11,334,176,True,0
0.11,498,121,True,0
0.11,278,124,True,0
0.11,267,128,True,0
0.11,335,67,True,0
0.11,467,24,True,0
0.11,403,54,True,0
0.11,188,27,True,0
0.11,42,39,True,0
0.11,132,121,True,0
0.11,32,121,True,0
0.11,197,50,True,0
0.11,266,54,True,0
0.11,325,161,True,0
0.11,115,152,True,0
0.11,470,151,True,0
0.11,126,65,True,0
0.11,74,72,True,0
0.11,83,145,True,0
0.11,351,83,True,0
0.11,1,11,True,0
0.11,452,16,True,0
0.11,439,144,True,0
0.11,170,122,True,0
0.11,199,58,True,0
0.11,460,71,True,0
0.11,186,135,True,0
0.11,82,132,True,0
0.11,167,28,True,0
0.11,436,33,True,0
0.11,409,137,True,0
0.11,111,32,True,0
0.11,182,49,True,0
0.11,117,91,True,0
0.11,87,100,True,0
0.11,462,129,True,0
0.11,356,156,True,0
0.11,54,131,True,0
0.11,411,153,True,0
0.11,413,135,True,0
0.11,395,63,True,0
0.11,123,133,True,0
0.11,315,74,True,0
0.11,491,127,True,0
0.11,429,65,True,0
0.11,139,140,True,0
0.11,4,65,True,0
0.11,13,131,True,0
0.11,242,82,True,0
0.11,161,108,True,0
0.11,23,130,True,0
0.11,15,117,True,0
0.11,396,128,True,0
0.11,196,100,True,0
0.11,308,86,True,0
0.11,37,16,True,0
0.11,283,134,True,0
0.11,150,8,True,0
0.11,311,16,True,0
0.11,136,59,True,0
0.11,383,117,True,0
0.11,486,68,True,0
0.11,204,66,True,0
0.11,263,126,True,0
0.11,326,119,True,0
0.11,91,53,True,0
0.11,64,7,True,0
0.11,181,124,True,0
0.11,320,132,True,0
0.11,297,131,True,0
0.11,307,119,True,0
0.11,369,9,True,0
0.11,151,124,True,0
0.11,109,101,True,0
0.11,207,146,True,0
0.11,371,11,True,0
0.11,230,125,True,0
0.11,331,144,True,0
0.11,301,50,True,0
0.11,218,150,True,0
0.11,454,119,True,0
0.11,497,134,True,0
0.11,105,57,True,0
0.11,96,6,True,0
0.11,275,159,True,0
0.11,484,121,True,0
0.11,206,145,True,0
0.11,328,125,True,0
0.11,237,150,True,0
0.11,231,11,True,0
0.11,77,52,True,0
0.11,31,132,True,0
0.11,321,127,True,0
0.11,243,133,True,0
0.11,290,124,True,0
0.11,392,146,True,0
0.11,153,177,True,0
0.11,187,69,True,0
0.11,448,64,True,0
0.11,268,144,True,0
0.11,85,131,True,0
0.11,288,126,True,0
0.11,20,26,True,0
0.11,41,53,True,0
0.11,410,129,True,0
0.11,332,30,True,0
0.11,463,130,True,0
0.11,118,67,True,0
0.11,217,146,True,0
0.11,479,28,True,0
0.11,377,119,True,0
0.11,386,71,True,0
0.11,134,29,True,0
0.11,22,62,True,0
0.11,389,20,True,0
0.11,417,130,True,0
0.11,387,26,True,0
0.11,431,63,True,0
0.11,159,122,True,0
0.11,262,139,True,0
0.11,240,121,True,0
0.11,352,67,True,0
0.11,303,57,True,0
0.11,299,57,True,0
0.11,63,130,True,0
0.11,440,122,True,0
0.11,499,58,True,0
0.11,378,26,True,0
0.11,280,32,True,0
0.11,66,119,True,0
0.11,141,122,True,0
0.11,172,27,True,0
0.11,40,33,True,0
0.11,238,126,True,0
0.11,21,136,True,0
0.11,474,81,True,0
0.11,316,140,True,0
0.11,235,34,True,0
0.11,68,135,True,0
0.11,382,69,True,0
0.11,137,123,True,0
0.11,133,130,True,0
0.11,360,161,True,0
0.11,364,73,True,0
0.11,221,119,True,0
0.11,298,130,True,0
0.11,451,62,True,0
0.11,9,124,True,0
0.11,274,162,True,0
0.11,226,136,True,0
0.11,475,136,True,0
0.11,138,117,True,0
0.11,140,7,True,0
0.11,43,155,True,0
0.11,289,149,True,0
0.11,414,66,True,0
0.11,347,120,True,0
0.11,252,62,True,0
0.11,127,118,True,0
0.11,154,16,True,0
0.11,145,28,True,0
0.11,304,134,True,0
0.11,241,58,True,0
0.11,5,132,True,0
0.11,164,123,True,0
0.11,246,121,True,0
0.11,184,82,True,0
0.11,227,78,True,0
0.11,47,76,True,0
0.11,79,134,True,0
0.11,65,70,True,0
0.11,201,25,True,0
0.11,271,136,True,0
0.11,189,130,True,0
0.11,355,38,True,0
0.11,366,121,True,0
0.11,202,126,True,0
0.11,97,24,True,0
0.11,472,117,True,0
0.11,191,29,True,0
0.11,397,123,True,0
0.11,100,81,True,0
0.13,287,39,True,0
0.13,466,48,True,0
0.13,226,129,True,0
0.13,460,29,True,0
0.13,70,48,True,0
0.13,146,50,True,0
0.13,337,57,True,0
0.13,82,108,True,0
0.13,404,116,True,0
0.13,459,121,True,0
0.13,130,130,True,0
0.13,341,134,True,0
0.13,24,158,True,0
0.13,40,29,True,0
0.13,239,39,True,0
0.13,228,125,True,0
0.13,119,176,True,0
0.13,494,152,True,0
0.13,45,38,True,0
0.13,212,143,True,0
0.13,159,168,True,0
0.13,387,31,True,0
0.13,477,119,True,0
0.13,462,120,True,0
0.13,415,150,True,0
0.13,74,161,True,0
0.13,106,60,True,0
0.13,160,8,True,0
0.13,49,46,True,0
0.13,348,121,True,0
0.13,6,39,True,0
0.13,137,135,True,0
0.13,399,137,True,0
0.13,486,132,True,0
0.13,359,128,True,0
0.13,284,121,True,0
0.13,120,7,True,0
0.13,213,5,True,0
0.13,41,45,True,0
0.13,496,27,True,0
0.13,499,122,True,0
0.13,316,32,True,0
0.13,480,35,True,0
0.13,283,70,True,0
0.13,267,24,True,0
0.13,185,81,True,0
0.13,124,126,True,0
0.13,468,126,True,0
0.13,202,107,True,0
0.13,194,98,True,0
0.13,378,25,True,0
0.13,65,47,True,0
0.13,256,7,True,0
0.13,219,197,True,0
0.13,375,153,True,0
0.13,0,128,True,0
0.13,452,54,True,0
0.13,377,114,True,0
0.13,393,28,True,0
0.13,489,117,True,0
0.13,457,135,True,0
0.13,427,156,True,0
0.13,351,150,True,0
0.13,424,154,True,0
0.13,347,21,True,0
0.13,69,53,True,0
0.13,2,155,True,0
0.13,28,34,True,0
0.13,59,100,True,0
0.13,80,44,True,0
0.13,109,42,True,0
0.13,360,125,True,0
0.13,467,69,True,0
0.13,73,71,True,0
0.13,104,12,True,0
0.13,180,45,True,0
0.13,298,21,True,0
0.13,432,138,True,0
0.13,270,144,True,0
0.13,474,38,True,0
0.13,122,121,True,0
0.13,88,46,True,0
0.13,111,73,True,0
0.13,51,59,True,0
0.13,68,60,True,0
0.13,125,40,True,0
0.13,290,18,True,0
0.13,259,5,True,0
0.13,498,56,True,0
0.13,449,44,True,0
0.13,484,139,True,0
0.13,147,122,True,0
0.13,269,36,True,0
0.13,285,33,True,0
0.13,444,19,True,0
0.13,305,65,True,0
0.13,366,35,True,0
0.13,382,145,True,0
0.13,164,53,True,0
0.13,367,129,True,0
0.13,204,80,True,0
0.13,308,121,True,0
0.13,323,129,True,0
0.13,193,156,True,0
0.13,151,148,True,0
0.13,176,35,True,0
0.13,116,128,True,0
0.13,245,123,True,0
0.13,413,66,True,0
0.13,126,6,True,0
0.13,428,61,True,0
0.13,143,45,True,0
0.13,71,38,True,0
0.13,135,137,True,0
0.13,198,135,True,0
0.13,433,120,True,0
0.13,220,125,True,0
0.13,361,29,True,0
0.13,405,161,True,0
0.13,402,137,True,0
0.13,140,19,True,0
0.13,19,128,True,0
0.13,409,125,True,0
0.13,234,139,True,0
0.13,422,148,True,0
0.13,373,59,True,0
0.13,114,68,True,0
0.13,5,4,True,0
0.13,265,27,True,0
0.13,38,30,True,0
0.13,112,130,True,0
0.13,170,186,True,0
0.13,211,144,True,0
0.13,272,130,True,0
0.13,386,129,True,0
0.13,420,61,True,0
0.13,330,71,True,0
0.13,155,63,True,0
0.13,107,28,True,0
0.13,396,12,True,0
0.13,56,180,True,0
0.13,131,104,True,0
0.13,274,37,True,0
0.13,11,55,True,0
0.13,349,81,True,0
0.13,448,132,True,0
0.13,318,23,True,0
0.13,227,59,True,0
0.13,121,129,True,0
0.13,186,53,True,0
0.13,332,16,True,0
0.13,222,136,True,0
0.13,414,13,True,0
0.13,181,25,True,0
0.13,178,119,True,0
0.13,215,27,True,0
0.13,478,155,True,0
0.13,52,38,True,0
0.13,492,175,True,0
0.13,388,144,True,0
0.13,252,36,True,0
0.13,311,27,True,0
0.13,301,143,True,0
0.13,79,30,True,0
0.13,138,160,True,0
0.13,148,141,True,0
0.13,431,66,True,0
0.13,115,159,True,0
0.13,1,124,True,0
0.13,224,131,True,0
0.13,423,125,True,0
0.13,394,79,True,0
0.13,191,120,True,0
0.13,133,13,True,0
0.13,139,127,True,0
0.13,450,136,True,0
0.13,244,130,True,0
0.13,34,61,True,0
0.13,329,121,True,0
0.13,190,129,True,0
0.13,103,81,True,0
0.13,383,131,True,0
0.13,297,46,True,0
0.13,300,50,True,0
0.13,201,128,True,0
0.13,21,147,True,0
0.13,390,116,True,0
0.13,296,130,True,0
0.13,322,125,True,0
0.13,93,63,True,0
0.13,15,32,True,0
0.13,292,9,True,0
0.13,66,14,True,0
0.13,20,58,True,0
0.13,189,64,True,0
0.13,465,155,True,0
0.13,309,136,True,0
0.13,260,117,True,0
0.13,161,57,True,0
0.13,53,93,True,0
0.15,331,141,True,0
0.15,163,133,True,0
0.15,481,31,True,0
0.15,378,150,True,0
0.15,39,130,True,0
0.15,498,68,True,0
0.15,476,159,True,0
0.15,404,122,True,0
0.15,470,13,True,0
0.15,61,68,True,0
0.15,417,146,True,0
0.15,110,75,True,0
0.15,206,119,True,0
0.15,30,122,True,0
0.15,75,37,True,0
0.15,159,147,True,0
0.15,363,154,True,0
0.15,424,12,True,0
0.15,63,4,True,0
0.15,382,123,True,0
0.15,442,136,True,0
0.15,484,138,True,0
0.15,400,33,True,0
0.15,129,7,True,0
0.15,158,16,True,0
0.15,376,156,True,0
0.15,185,38,True,0
0.15,1,133,True,0
0.15,34,51,True,0
0.15,150,120,True,0
0.15,448,72,True,0
0.15,377,39,True,0
0.15,246,131,True,0
0.15,180,64,True,0
0.15,146,125,True,0
0.15,8,34,True,0
0.15,315,48,True,0
0.15,173,167,True,0
0.15,422,118,True,0
0.15,337,55,True,0
0.15,199,20,True,0
0.15,55,51,True,0
0.15,191,79,True,0
0.15,389,69,True,0
0.15,367,134,True,0
0.15,234,6,True,0
0.15,25,42,True,0
0.15,346,129,True,0
0.15,24,4,True,0
0.15,202,12,True,0
0.15,229,109,True,0
0.15,328,32,True,0
0.15,247,123,True,0
0.15,232,21,True,0
0.15,23,64,True,0
0.15,451,45,True,0
0.15,46,133,True,0
0.15,205,39,True,0
0.15,73,128,True,0
0.15,49,119,True,0
0.15,368,7,True,0
0.15,482,64,True,0
0.15,362,70,True,0
0.15,394,74,True,0
0.15,323,36,True,0
0.15,351,120,True,0
0.15,333,76,True,0
0.15,189,57,True,0
0.15,124,133,True,0
0.15,347,19,True,0
0.15,391,10,True,0
0.15,306,104,True,0
0.15,227,140,True,0
0.15,282,148,True,0
0.15,488,121,True,0
0.15,423,123,True,0
0.15,93,152,True,0
0.15,486,61,True,0
0.15,143,4,True,0
0.15,59,137,True,0
0.15,14,73,True,0
0.15,275,119,True,0
0.15,384,127,True,0
0.15,142,126,True,0
0.15,479,147,True,0
0.15,309,37,True,0
0.15,262,175,True,0
0.15,133,45,True,0
0.15,252,120,True,0
0.15,35,55,True,0
0.15,473,139,True,0
0.15,256,138,True,0
0.15,457,49,True,0
0.15,352,63,True,0
0.15,419,26,True,0
0.15,297,127,True,0
0.15,259,129,True,0
0.15,68,127,True,0
0.15,466,61,True,0
0.15,195,129,True,0
0.15,176,51,True,0
0.15,465,124,True,0
0.15,312,42,True,0
0.15,136,56,True,0
0.15,50,63,True,0
0.15,208,125,True,0
0.15,194,20,True,0
0.15,464,64,True,0
0.15,321,24,True,0
0.15,410,45,True,0
0.15,174,124,True,0
0.15,401,56,True,0
0.15,336,62,True,0
0.15,113,125,True,0
0.15,108,104,True,0
0.15,403,58,True,0
0.15,343,24,True,0
0.15,204,119,True,0
0.15,474,10,True,0
0.15,212,30,True,0
0.15,139,27,True,0
0.15,87,48,True,0
0.15,365,137,True,0
0.15,496,126,True,0
0.15,408,33,True,0
0.15,264,121,True,0
0.15,15,50,True,0
0.15,436,131,True,0
0.15,440,39,True,0
0.15,82,121,True,0
0.15,386,30,True,0
0.15,452,33,True,0
0.15,42,166,True,0
0.15,60,151,True,0
0.15,72,9,True,0
0.15,48,144,True,0
0.15,109,70,True,0
0.15,338,168,True,0
0.15,445,151,True,0
0.15,288,155,True,0
0.15,342,144,True,0
0.15,226,146,True,0
0.15,151,64,True,0
0.15,493,152,True,0
0.15,79,50,True,0
0.15,19,125,True,0
0.15,489,127,True,0
0.15,402,27,True,0
0.15,289,6,True,0
0.15,412,52,True,0
0.15,299,34,True,0
0.15,233,119,True,0
0.15,460,51,True,0
0.15,172,4,True,0
0.15,491,54,True,0
0.15,5,135,True,0
0.15,335,55,True,0
0.15,380,16,True,0
0.15,272,123,True,0
0.15,290,58,True,0
0.15,469,42,True,0
0.15,148,136,True,0
0.15,41,137,True,0
